LAMMPS data file via write_data, version 3 Mar 2020, timestep = 200000

4000 atoms
1 atom types

0.0000000000000000e+00 1.6797288504298468e+01 xlo xhi
0.0000000000000000e+00 1.6797288504298468e+01 ylo yhi
0.0000000000000000e+00 1.6797288504298468e+01 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Atoms # full

1746 0 1 0.0000000000000000e+00 2.2480241066012874e+00 2.3398173774104136e+00 9.2459482247370361e-01 0 1 1
3 0 1 0.0000000000000000e+00 1.6963590469961216e+00 5.1387036707233857e+00 3.2528749392877896e+00 0 0 0
2021 0 1 0.0000000000000000e+00 3.1166184191024997e+00 2.7484362993248723e+00 1.3165469771517111e+00 0 1 1
2872 0 1 0.0000000000000000e+00 3.7788863288904126e+00 2.1988244658445137e+00 4.9140512308861733e-01 1 1 1
3653 0 1 0.0000000000000000e+00 5.2748616076308652e+00 6.6001291602688168e+00 7.8448117568144982e-01 0 0 1
3634 0 1 0.0000000000000000e+00 2.6286533322983865e+00 7.3288694327218833e+00 1.5696994558608841e+00 1 1 0
1924 0 1 0.0000000000000000e+00 5.3234838613847169e+00 1.4628559790669993e+00 3.0379610528086261e+00 1 0 0
2650 0 1 0.0000000000000000e+00 2.0628482857378660e+00 4.9336896098950769e+00 2.1877653922897577e+00 0 1 1
2289 0 1 0.0000000000000000e+00 5.5441766164842310e-01 3.7468852373182240e+00 1.2943212601046579e+00 1 1 0
870 0 1 0.0000000000000000e+00 5.5022897633470098e+00 2.6281211357881262e+00 2.6653349801926671e+00 0 0 0
2039 0 1 0.0000000000000000e+00 9.4402897671238828e-01 4.1521229538111060e+00 4.4567307083189889e-01 0 0 1
2788 0 1 0.0000000000000000e+00 5.0432958277145241e+00 2.0747313611371236e+00 1.8472185287835994e+00 -1 0 1
3450 0 1 0.0000000000000000e+00 3.5970604969200917e+00 3.3173731449441122e+00 4.9632317837833906e-01 0 1 0
1508 0 1 0.0000000000000000e+00 4.0635033467526380e+00 4.6007006230665608e+00 8.4642036593533942e-01 0 0 0
3640 0 1 0.0000000000000000e+00 2.9676035155885629e+00 3.9137913063962420e+00 1.1976311435924731e+00 0 1 1
3825 0 1 0.0000000000000000e+00 5.2568621780747238e+00 1.0191975394677557e+00 6.9916598408221631e-01 1 0 1
1113 0 1 0.0000000000000000e+00 5.3156832601868702e+00 5.8369224283748151e+00 1.3023105089507345e-01 0 1 1
1686 0 1 0.0000000000000000e+00 4.7676022401460916e+00 3.8411962550223819e+00 1.2476582976198629e+00 1 0 0
1578 0 1 0.0000000000000000e+00 4.5745082496673746e+00 5.8130652960300502e+00 1.0249768438997038e+00 0 0 0
947 0 1 0.0000000000000000e+00 4.8220556090964974e+00 3.9565244864473703e+00 1.4362828874213709e-01 1 1 0
2996 0 1 0.0000000000000000e+00 1.8662183654678222e+00 1.1044285085442279e-01 1.2271390136194245e+00 0 0 0
63 0 1 0.0000000000000000e+00 1.9524149895510653e-01 5.6219770029547531e+00 1.0560764246187038e+00 1 0 0
1176 0 1 0.0000000000000000e+00 2.0114216529145348e+00 4.5601835399762738e+00 6.6461055976865036e-01 0 0 0
2249 0 1 0.0000000000000000e+00 2.9249933683372413e+00 8.1416733989464642e+00 2.1843456186944525e+00 0 0 0
2914 0 1 0.0000000000000000e+00 7.0732502327734842e-02 3.3817520560105931e+00 2.1346670974310520e+00 1 0 0
1509 0 1 0.0000000000000000e+00 2.5352427102992214e+00 5.6175681368429409e+00 3.2143547845122511e-01 0 -1 0
3383 0 1 0.0000000000000000e+00 2.7603658775351376e+00 6.0505788396610622e+00 1.5270741602657396e+00 1 0 1
61 0 1 0.0000000000000000e+00 3.2060472171986021e+00 7.3853589070369425e+00 6.4772860201189753e-01 0 0 0
1838 0 1 0.0000000000000000e+00 4.6537102497317218e+00 2.3193981183641230e+00 3.1774258951418712e+00 0 0 0
3604 0 1 0.0000000000000000e+00 3.6130894083818816e+00 5.3749536775376079e+00 1.8657204317304745e+00 1 0 0
3012 0 1 0.0000000000000000e+00 5.2166072749988928e+00 6.9681986914571823e+00 2.1516778115666071e+00 1 0 0
3793 0 1 0.0000000000000000e+00 3.3798570888440267e+00 5.4332062337687956e+00 8.2373474919662693e-01 2 0 1
2323 0 1 0.0000000000000000e+00 3.6937235995581288e+00 6.4709094427813296e+00 1.0851539313971923e+00 0 0 0
1119 0 1 0.0000000000000000e+00 5.1002272214549116e+00 7.4750815208266470e+00 1.2785398334642974e+00 -1 1 0
458 0 1 0.0000000000000000e+00 5.3919554739528781e+00 8.0023834937455067e+00 2.3035677693869379e+00 0 0 0
1982 0 1 0.0000000000000000e+00 2.1695972607814724e+00 6.3923349170613024e+00 3.3061229635297966e+00 1 0 1
513 0 1 0.0000000000000000e+00 1.1153618856181389e+00 7.3181843886169231e+00 7.9879141823472766e-01 0 -1 1
1893 0 1 0.0000000000000000e+00 1.3716684121096556e-01 6.7519956685962965e+00 8.1265974590015022e-01 0 0 1
1486 0 1 0.0000000000000000e+00 7.9504276494302273e-01 6.9502811108757179e+00 1.8054152529600105e+00 0 0 0
3387 0 1 0.0000000000000000e+00 8.3696916596390403e-01 8.1570781436158271e+00 1.4547280067426940e+00 1 0 1
816 0 1 0.0000000000000000e+00 2.8251191527580128e+00 6.7275545024666874e+00 2.3654465073901911e+00 0 0 0
3980 0 1 0.0000000000000000e+00 1.7848670072000443e+00 7.8935702927339344e+00 1.6618385028307154e+00 1 0 1
358 0 1 0.0000000000000000e+00 5.3532123368117208e+00 3.4172979735596637e-01 1.7520842817484648e+00 -1 0 0
2700 0 1 0.0000000000000000e+00 1.1757878549314777e+00 6.3228258526421897e+00 5.4993756564264451e-01 1 0 1
3114 0 1 0.0000000000000000e+00 1.6433824513256141e+00 6.6007073815882826e+00 1.4244589568561603e+00 1 0 0
2392 0 1 0.0000000000000000e+00 1.9812182869795913e+00 7.8890670542634460e+00 4.2440850115676215e-01 0 1 1
681 0 1 0.0000000000000000e+00 4.5497329699199591e+00 2.9322615429482926e+00 1.8249455753976238e-01 -1 1 1
723 0 1 0.0000000000000000e+00 3.0760392730670985e+00 6.4752698743499186e+00 1.3067973639383193e-01 0 0 0
889 0 1 0.0000000000000000e+00 3.8620441796415279e+00 7.7090151556211293e+00 1.7003748418236715e+00 0 1 0
998 0 1 0.0000000000000000e+00 5.3626509397255786e+00 7.4371763612767898e+00 3.1627018779164082e+00 0 0 0
3328 0 1 0.0000000000000000e+00 5.4647743799247728e+00 3.5781852587270642e+00 2.0265779476030454e+00 1 0 1
2123 0 1 0.0000000000000000e+00 3.0174702165934975e-01 9.6300562983708571e-01 1.6817736659150917e+00 0 1 0
1174 0 1 0.0000000000000000e+00 1.9974244275875239e+00 3.9975921147061286e+00 2.8616229700053686e+00 0 1 1
3242 0 1 0.0000000000000000e+00 9.6667649025752533e-01 7.5819711490741541e+00 2.8132963442192715e+00 1 0 1
3391 0 1 0.0000000000000000e+00 1.8826949932676194e+00 1.9541036530902517e-01 2.5258714390688217e+00 0 0 1
1468 0 1 0.0000000000000000e+00 3.9430074175281864e+00 3.0722872797895993e+00 3.2074869726265649e+00 -1 0 0
429 0 1 0.0000000000000000e+00 5.2737928157824356e+00 8.3209693896880808e+00 1.9699894641436011e-01 0 0 1
1035 0 1 0.0000000000000000e+00 1.8614269092101414e+00 1.3862026151836875e+00 1.3444401559676145e+00 0 1 1
3482 0 1 0.0000000000000000e+00 3.1669085382162852e+00 4.5722324852772038e+00 2.3325148138606505e-01 1 1 0
207 0 1 0.0000000000000000e+00 7.9185712491903482e-01 5.1600385948477152e+00 2.3232782666799263e+00 0 0 1
3649 0 1 0.0000000000000000e+00 1.0088125546810867e+00 5.3125884265020904e+00 4.6768178965160351e-01 1 0 0
191 0 1 0.0000000000000000e+00 3.8478690634704549e+00 2.0676348930251601e-01 2.9641430796460395e+00 0 0 0
3480 0 1 0.0000000000000000e+00 4.2190702571884762e+00 1.1790049512573857e+00 3.1243478418072308e+00 0 0 0
2118 0 1 0.0000000000000000e+00 1.9002398330092157e-01 1.5845877116055027e+00 2.6185274524933839e+00 1 0 0
3808 0 1 0.0000000000000000e+00 2.3921504801810096e+00 1.1202835060579659e+00 2.2740179045950515e+00 1 0 1
717 0 1 0.0000000000000000e+00 2.0945651115333335e+00 3.5042161563951701e+00 6.1506475618905809e-01 0 1 1
2455 0 1 0.0000000000000000e+00 1.1860945303032833e+00 1.3388996287604984e+00 2.2810357224373647e+00 1 0 1
931 0 1 0.0000000000000000e+00 7.0430403675875253e-01 2.4601059742562850e+00 2.2468582827506802e+00 0 0 0
1521 0 1 0.0000000000000000e+00 6.6512230467780165e-01 3.3738805332912962e+00 3.2750585458809764e+00 1 0 0
2718 0 1 0.0000000000000000e+00 1.8297668181951576e+00 2.2046557790486250e+00 1.9823090176160689e+00 0 1 1
497 0 1 0.0000000000000000e+00 3.0589294974132351e+00 2.4589913084249484e+00 2.2834905029462829e+00 0 0 1
993 0 1 0.0000000000000000e+00 3.4073632766856878e+00 8.8611795711890728e-01 2.1800607371125111e+00 0 0 0
126 0 1 0.0000000000000000e+00 3.1444191438132347e+00 1.0529676184249501e+00 3.2588830178575043e+00 0 0 0
2337 0 1 0.0000000000000000e+00 4.0847245465622635e+00 2.0427490466320255e+00 2.3685695377334692e+00 1 1 0
1736 0 1 0.0000000000000000e+00 4.2258337506515744e+00 2.5815454771354078e+00 1.3671574440077896e+00 0 0 0
2632 0 1 0.0000000000000000e+00 4.4266360181378639e+00 7.1791423169925750e-01 2.0512202778283171e+00 0 1 1
3977 0 1 0.0000000000000000e+00 4.6663100063509413e+00 3.0947164556720348e+00 2.1904918831788818e+00 0 1 1
2855 0 1 0.0000000000000000e+00 5.2314319004553829e+00 2.8644882387035318e+00 1.1431032713799572e+00 1 0 0
2187 0 1 0.0000000000000000e+00 4.3512392957130048e+00 7.6085027882284688e+00 2.5641490354391454e+00 1 0 0
2188 0 1 0.0000000000000000e+00 1.4304006692816877e+00 3.0379796540661523e+00 1.4132186594609608e+00 1 1 -1
3734 0 1 0.0000000000000000e+00 1.0707993642759726e+00 4.8497628729871964e+00 1.3284489972933806e+00 2 0 0
2365 0 1 0.0000000000000000e+00 1.0733639270229960e+00 3.8675961003627344e+00 2.2702900101534653e+00 1 0 0
416 0 1 0.0000000000000000e+00 2.0570566844283413e+00 4.0792972410403410e+00 1.5968493044849241e+00 0 0 0
151 0 1 0.0000000000000000e+00 2.8753798348327053e+00 4.2837596582946924e+00 2.3961618669452931e+00 0 0 -1
1099 0 1 0.0000000000000000e+00 3.7465758325293010e+00 3.7821732110715129e+00 2.0326495608086930e+00 0 0 1
1415 0 1 0.0000000000000000e+00 2.9091164585171736e+00 3.2446459520293787e+00 2.9358975797643252e+00 0 0 -1
3407 0 1 0.0000000000000000e+00 2.3586041263181694e+00 3.2109818429948334e+00 1.9209538104458548e+00 1 0 0
76 0 1 0.0000000000000000e+00 2.7358871676461893e+00 4.9286282557672036e+00 1.4433142269320463e+00 0 0 0
1408 0 1 0.0000000000000000e+00 4.0563742654004225e+00 4.1452940368369635e+00 3.0723354511863743e+00 1 0 0
3440 0 1 0.0000000000000000e+00 4.4918375175189524e+00 4.6648858907685469e+00 2.0023483380182343e+00 1 0 0
655 0 1 0.0000000000000000e+00 5.1151398693148256e+00 4.4216352982590834e+00 3.0257561514767648e+00 0 0 0
1878 0 1 0.0000000000000000e+00 5.1483175741463318e+00 5.9680111144743258e+00 1.9744429782151987e+00 -1 0 0
3693 0 1 0.0000000000000000e+00 3.9533766687715208e+00 5.4054342788115006e+00 2.7893433541139698e+00 1 1 1
3235 0 1 0.0000000000000000e+00 4.1961218966760532e+00 7.7550886816032722e+00 6.0951141666826292e-01 0 -1 1
2702 0 1 0.0000000000000000e+00 1.0217132095739736e+00 9.0235719199980843e-02 1.9450689519237110e+00 1 1 1
568 0 1 0.0000000000000000e+00 1.0356882407550074e+00 5.8498916845286422e+00 1.5809164946943197e+00 0 0 0
3715 0 1 0.0000000000000000e+00 1.8562607698186580e+00 5.5694214789259888e+00 1.1021386989943163e+00 1 0 1
1319 0 1 0.0000000000000000e+00 1.8444668524977492e+00 7.0414983020326005e+00 2.3775471067347742e+00 0 0 1
1939 0 1 0.0000000000000000e+00 1.7949669587108503e+00 5.9869938086840140e+00 2.2934012753215294e+00 0 0 0
1633 0 1 0.0000000000000000e+00 2.8624102596644327e+00 5.6969844324466008e+00 2.5346647801660764e+00 1 -1 0
2664 0 1 0.0000000000000000e+00 6.6066302444889549e-02 4.5553607795800222e+00 1.8962807539141957e+00 1 1 0
1899 0 1 0.0000000000000000e+00 3.7949823338288557e+00 6.5437470573673409e+00 2.9735690705745799e+00 1 0 0
466 0 1 0.0000000000000000e+00 4.2452147962806475e+00 6.4835340368110623e+00 2.0434109289507756e+00 0 0 0
1672 0 1 0.0000000000000000e+00 4.8501001670202619e+00 6.4306161133028761e+00 2.9719953145924065e+00 0 0 1
224 0 1 0.0000000000000000e+00 7.9931558743630715e-01 6.1571385552291673e+00 2.6799509726674917e+00 0 -1 0
2465 0 1 0.0000000000000000e+00 5.2361717778495391e+00 2.0345998668758272e+00 5.5789812074584422e-01 0 1 0
622 0 1 0.0000000000000000e+00 1.0264635132318243e+00 5.6532322874044383e-01 3.0175722108464180e+00 0 0 1
1193 0 1 0.0000000000000000e+00 6.8047714928283731e-01 4.5665624026503950e+00 3.3097871416277811e+00 0 0 1
2407 0 1 0.0000000000000000e+00 2.3924132641645199e+00 2.3415021023095877e+00 3.1998774358865236e+00 0 0 -1
2822 0 1 0.0000000000000000e+00 1.6562264337608228e+00 1.4432104317474561e+00 3.3545602560847767e+00 1 -1 0
2279 0 1 0.0000000000000000e+00 1.4777489690192893e+00 1.7887296798756804e+00 3.1110211709453678e-01 1 2 1
1287 0 1 0.0000000000000000e+00 3.6352374843218453e+00 7.7294759914494211e+00 3.3246770735602764e+00 -1 1 0
2342 0 1 0.0000000000000000e+00 5.5914128799767591e+00 4.6124626872187147e+00 1.7665626927210316e+00 0 0 0
3142 0 1 0.0000000000000000e+00 2.8224378304021767e+00 2.6844832859863725e+00 5.4099093612087756e-03 1 0 1
812 0 1 0.0000000000000000e+00 1.6016385788057358e-01 3.7277001423135032e+00 4.6297268751262628e+00 1 0 0
2645 0 1 0.0000000000000000e+00 2.1614050864778753e+00 4.8149606389783317e+00 6.1855565023108525e+00 1 0 0
1182 0 1 0.0000000000000000e+00 2.3997560989278015e+00 4.2729989669553934e+00 3.6974191678484618e+00 0 0 0
2984 0 1 0.0000000000000000e+00 1.0355918702011759e+00 2.0042477695156380e-01 4.3580301772331369e+00 0 1 1
1203 0 1 0.0000000000000000e+00 3.0737325414266854e+00 1.2250393313423034e+00 5.5866658943363170e+00 0 1 1
46 0 1 0.0000000000000000e+00 2.6774003069381882e+00 7.7536275396659216e-01 4.6789416376895954e+00 -1 0 0
1211 0 1 0.0000000000000000e+00 3.7652120690341495e+00 6.4351613341064129e-01 5.0102246688859351e+00 0 1 1
1977 0 1 0.0000000000000000e+00 2.4921301896966481e+00 7.4129428145710365e+00 3.5409885377303447e+00 1 0 1
2402 0 1 0.0000000000000000e+00 1.0015244391203662e+00 3.5030595440619505e+00 5.2931811692802579e+00 1 1 1
632 0 1 0.0000000000000000e+00 3.4431263126685803e+00 3.9227201618148061e-01 4.0602060309537356e+00 -1 0 1
3186 0 1 0.0000000000000000e+00 2.5988858904193251e+00 1.5869647104902727e+00 4.0004186750644948e+00 0 0 1
749 0 1 0.0000000000000000e+00 1.2594190139952907e-01 8.2377045337209118e+00 6.1443793789548744e+00 0 0 0
2623 0 1 0.0000000000000000e+00 3.5296741591439651e+00 1.5956529866970564e+00 4.5556003043827982e+00 0 1 0
3642 0 1 0.0000000000000000e+00 4.5474374206257471e+00 1.6720023621093989e+00 4.1275866781820314e+00 0 0 0
1246 0 1 0.0000000000000000e+00 2.2252337401667799e-01 5.6084888729509679e+00 3.4492055294469517e+00 0 1 0
2725 0 1 0.0000000000000000e+00 1.0048950693309500e+00 3.0637568603538385e+00 4.3058436274625267e+00 0 1 0
740 0 1 0.0000000000000000e+00 5.9351135618084883e-01 1.3172088359426743e+00 3.6023425729813794e+00 1 0 0
3213 0 1 0.0000000000000000e+00 9.2560089691603098e-01 1.7509371607732187e+00 4.5246563679663625e+00 1 0 0
2578 0 1 0.0000000000000000e+00 2.0239854063256755e+00 8.1808283432871427e+00 4.5301912002859268e+00 0 0 1
3418 0 1 0.0000000000000000e+00 1.6327579717741227e+00 1.0757018151649773e+00 4.7875045264639731e+00 0 1 0
1155 0 1 0.0000000000000000e+00 1.8183998687923273e+00 2.2773341091791064e+00 4.1178435254020407e+00 0 1 0
1774 0 1 0.0000000000000000e+00 2.6705223052683196e+00 2.2047893650947734e+00 4.8631209430976279e+00 -1 0 0
1255 0 1 0.0000000000000000e+00 3.6764757442775498e+00 2.2108937859657138e+00 5.5677917619481860e+00 0 1 0
1711 0 1 0.0000000000000000e+00 1.1854222098208800e+00 6.0719481411340332e+00 3.7160640180522062e+00 0 0 0
425 0 1 0.0000000000000000e+00 2.8871478965593034e+00 2.1077463174056534e+00 6.3953857188366747e+00 0 0 1
2662 0 1 0.0000000000000000e+00 8.5198671251792613e-01 8.3639804701574647e+00 5.3726285946854100e+00 1 0 0
138 0 1 0.0000000000000000e+00 4.1116649549977797e+00 2.7213894958496989e+00 4.3346432962470649e+00 1 0 0
92 0 1 0.0000000000000000e+00 3.2545095823643981e+00 7.2861778895648728e+00 5.9657840235668527e+00 0 0 0
3543 0 1 0.0000000000000000e+00 4.7283540611937641e-01 3.3560013151710955e+00 6.2146316171569165e+00 2 0 -1
1640 0 1 0.0000000000000000e+00 1.5583099802553206e+00 3.9828904838338448e+00 4.6423942490473786e+00 0 0 0
2469 0 1 0.0000000000000000e+00 3.7808157913526617e+00 6.4212904352849067e+00 6.4283909450029846e+00 0 0 0
1488 0 1 0.0000000000000000e+00 3.9093067681651434e+00 2.3499378901463275e+00 6.5818351426895685e+00 1 0 0
3830 0 1 0.0000000000000000e+00 1.9543572222932006e+00 3.2584319870017011e+00 3.7921788718390044e+00 1 1 0
569 0 1 0.0000000000000000e+00 3.0984716837871407e+00 2.7919224928589768e+00 4.0945980663809971e+00 0 0 1
478 0 1 0.0000000000000000e+00 5.1761971615950504e+00 4.1391680207214043e-01 4.9023576386247862e+00 0 1 0
1421 0 1 0.0000000000000000e+00 4.7865412599904733e+00 4.5220935017338126e+00 4.2414189238294480e+00 1 0 0
2871 0 1 0.0000000000000000e+00 3.7494748250049175e+00 4.7753027236265320e+00 4.2668673338384009e+00 0 -1 0
1914 0 1 0.0000000000000000e+00 4.6933818807751884e+00 5.5009517489046704e+00 3.6316152105374364e+00 0 -1 1
1741 0 1 0.0000000000000000e+00 3.1425837370445303e-01 2.7595041625439678e+00 5.0909175623262950e+00 0 0 0
3198 0 1 0.0000000000000000e+00 5.4840467980415930e+00 1.3429746098661708e+00 4.2830290939037283e+00 1 0 1
3006 0 1 0.0000000000000000e+00 1.1035924931428573e+00 5.8492554552163005e+00 4.7987433024264954e+00 1 0 0
2484 0 1 0.0000000000000000e+00 6.5352800932115895e-01 4.8405221221695411e+00 4.4372543348052700e+00 0 1 1
2561 0 1 0.0000000000000000e+00 1.4868199339649754e-01 6.2811782115199648e+00 4.2711838958244108e+00 1 1 1
2640 0 1 0.0000000000000000e+00 5.0006270912042803e+00 7.3869805328189022e+00 6.0652297935653534e+00 0 0 1
958 0 1 0.0000000000000000e+00 4.6634818002205347e-01 7.0070872811432290e+00 3.5705790735413365e+00 0 1 1
1143 0 1 0.0000000000000000e+00 5.2696508590420787e+00 6.4019284231456624e+00 3.8754519596523034e+00 0 1 1
3432 0 1 0.0000000000000000e+00 5.2077075854725470e+00 2.0294726525888080e+00 4.8623420059459459e+00 0 1 0
3238 0 1 0.0000000000000000e+00 1.1549377458059695e+00 2.4792150795004093e+00 6.0705116763949016e+00 1 0 1
1175 0 1 0.0000000000000000e+00 3.3389272335951352e+00 6.8731524405614524e+00 3.9718003221759393e+00 0 1 0
3425 0 1 0.0000000000000000e+00 2.4416762557286495e+00 7.1530917037079824e+00 4.8317130011569658e+00 1 0 0
867 0 1 0.0000000000000000e+00 2.7933487500164542e+00 5.4646775056154047e+00 4.4687178410227020e+00 0 0 0
127 0 1 0.0000000000000000e+00 5.4810227075267921e+00 2.8091702481467888e+00 5.5201250959676340e+00 0 0 0
2571 0 1 0.0000000000000000e+00 3.6091585012902745e+00 5.7314969854144664e+00 3.9308092617603059e+00 0 0 1
237 0 1 0.0000000000000000e+00 4.2600897229119576e+00 4.7330893188635796e+00 5.3235062676602762e+00 0 0 0
289 0 1 0.0000000000000000e+00 3.5533517087644011e+00 5.5260991944286451e+00 5.3181192348767592e+00 0 0 0
2112 0 1 0.0000000000000000e+00 4.8646474523438581e+00 5.5959590835067115e+00 4.7468049894817792e+00 1 -1 -1
783 0 1 0.0000000000000000e+00 2.2950414981201566e+00 7.5615017542954792e+00 6.5823870964550455e+00 0 0 -1
1302 0 1 0.0000000000000000e+00 2.0999987274226921e+00 6.3388759638761307e+00 4.3204280181021177e+00 0 0 0
2609 0 1 0.0000000000000000e+00 5.4239203184548845e+00 6.4015270401503921e+00 6.5618117607430984e+00 0 1 0
3679 0 1 0.0000000000000000e+00 4.2609377124354758e-01 7.7087561405803324e+00 4.5660458369327674e+00 1 1 1
1264 0 1 0.0000000000000000e+00 1.4661904829672145e+00 7.1937769799743805e+00 3.8862794313002897e+00 0 0 1
3402 0 1 0.0000000000000000e+00 8.1058304485751431e-01 7.3780367494083290e+00 5.7809536997369122e+00 1 0 0
3957 0 1 0.0000000000000000e+00 7.3655179727060238e-01 1.3787055931533525e+00 5.5127786178435523e+00 1 1 1
2753 0 1 0.0000000000000000e+00 5.0526601216952143e+00 8.1219709001812319e+00 4.1603502118066649e+00 0 -1 1
2635 0 1 0.0000000000000000e+00 4.2300568158891725e+00 8.0070602481988811e+00 5.6428380750468587e+00 0 0 1
1695 0 1 0.0000000000000000e+00 4.2905006919106627e+00 6.4454188535946493e+00 4.5359465577384732e+00 0 0 0
215 0 1 0.0000000000000000e+00 1.2862367993880830e-01 5.3906845509577055e+00 5.1149480097236300e+00 0 -1 0
2624 0 1 0.0000000000000000e+00 3.8053384269727246e+00 3.8266355418103482e+00 5.9619049026720337e+00 -1 1 0
159 0 1 0.0000000000000000e+00 7.9372024664884588e-01 2.4649093016692455e-01 5.6117165319515152e+00 0 0 0
773 0 1 0.0000000000000000e+00 9.8305399391877976e-02 2.1646302000979460e+00 6.1453291024736636e+00 0 0 0
880 0 1 0.0000000000000000e+00 1.4198488543498393e+00 1.0054682210038137e+00 6.2417403657356196e+00 0 1 1
1257 0 1 0.0000000000000000e+00 2.2003291336454041e+00 7.2378012541976233e-01 5.7727199693550419e+00 1 1 0
2379 0 1 0.0000000000000000e+00 3.3332221195543448e+00 4.1371502551215861e-01 6.2597416838686835e+00 1 1 0
1832 0 1 0.0000000000000000e+00 1.1045807625045660e+00 8.2410877705311005e+00 3.9479765853881470e+00 1 -1 0
2965 0 1 0.0000000000000000e+00 4.8707280138224753e+00 1.9454003729335558e+00 5.9949077102803319e+00 0 0 0
2546 0 1 0.0000000000000000e+00 4.8445517587173716e+00 6.9734616243209713e-01 6.1998820175765195e+00 0 1 0
1472 0 1 0.0000000000000000e+00 4.5527744154812799e+00 1.2799678561013057e+00 5.2817280355693494e+00 -1 0 0
1839 0 1 0.0000000000000000e+00 1.0670537471550570e-01 1.1223762891370725e+00 4.5275312545153756e+00 1 0 0
2625 0 1 0.0000000000000000e+00 1.4963427822023785e+00 6.9382841996481384e+00 6.4674624755572561e+00 1 0 1
1240 0 1 0.0000000000000000e+00 3.3096767843801129e+00 3.7720552835386436e+00 3.6750446540914301e+00 0 0 0
3745 0 1 0.0000000000000000e+00 8.3571303178481571e-01 5.3057926002735876e+00 6.1218652685747319e+00 1 1 0
520 0 1 0.0000000000000000e+00 4.4257059480918839e+00 7.1182765019702163e+00 3.8039757610144882e+00 -1 0 1
3726 0 1 0.0000000000000000e+00 5.1912685123859790e+00 3.0051710082805840e+00 4.5306061817211543e+00 0 1 0
2255 0 1 0.0000000000000000e+00 3.3181497822859335e-01 4.3776142701611009e-01 6.4820836818646042e+00 0 0 0
214 0 1 0.0000000000000000e+00 1.9461179787773193e+00 1.9048784979304281e+00 5.6547922203152892e+00 -1 0 0
2747 0 1 0.0000000000000000e+00 2.2192955805619565e+00 2.8110428712859483e+00 5.9807380200040594e+00 0 0 1
2500 0 1 0.0000000000000000e+00 3.1202980554935871e+00 3.0969811958386670e+00 5.4207697696499890e+00 1 1 0
3789 0 1 0.0000000000000000e+00 4.0284874287971491e+00 1.3556697465798211e+00 6.1763027493607714e+00 1 1 0
1046 0 1 0.0000000000000000e+00 8.9993332212026655e-01 4.2568777038580796e+00 6.6434579724200340e+00 1 1 0
472 0 1 0.0000000000000000e+00 4.4040204297374661e+00 2.9610127859989528e+00 5.2864191943879257e+00 0 0 1
