3.5144532946108913, 0.09459594126146964
4.6146262643518625, 0.24339262707581488
5.380604611102809, 0.5566173382590565
5.671450027404672, 0.9406742260849761
5.923359456746891, 1.4700862001466337
6.152277434922807, 1.9948358211080035
6.802515535245256, 2.767562123185776
7.609850021710196, 1.988554101091205
7.859054574444613, 1.4585940336116514
8.245994291286742, 0.951920818296355
8.849680041569687, 0.7028230370069837
9.669044110843, 0.6878643575562156
10.933787467879593, 0.9489810445094564
11.631645632691997, 1.266967762141693
11.889035996213176, 1.416686241431592
12.484464754745996, 1.486347491226947
12.958957056524808, 1.401453515271876
13.541359698762166, 1.1851915123819285
14.552912369116012, 0.8887726266487297
15.325012278716187, 0.8363656423726042
16.055613686675642, 0.8730665470826482
16.9030942364774, 0.9752646152313029
18.6655348893492, 1.1608369457672243
